system:index,B1,B2,B3,B4,B5,B6,B7,Class,.geo
7_181_0,0.11591524,0.09649122,0.08180123,0.0749177,0.21393251,0.1811104,0.124486424,7.0,
7_182_0,0.106494136,0.08328994,0.05896104,0.04342102,0.12829886,0.07000418,0.03842656,7.0,
7_183_0,0.10298711,0.08208544,0.06670354,0.04839231,0.22525664,0.113683835,0.06247428,7.0,
7_184_0,0.11348263,0.091795996,0.07316535,0.059625685,0.19758883,0.14636676,0.09124528,7.0,
7_185_0,0.11260879,0.09409106,0.08401611,0.07594974,0.25391716,0.15659453,0.096601754,7.0,
7_186_0,0.113456324,0.09592789,0.07877592,0.076290905,0.13923134,0.1426514,0.107069954,7.0,
7_187_0,0.11266504,0.09497677,0.08411055,0.07212466,0.2919153,0.15247436,0.08660911,7.0,
7_188_0,0.11933681,0.09971015,0.082301416,0.07956047,0.17641896,0.186106,0.12934577,7.0,
7_189_0,0.19501938,0.19751477,0.23267621,0.28276813,0.35079864,0.3925792,0.31760222,7.0,
7_190_0,0.09776259,0.075726636,0.056236234,0.03660449,0.20518127,0.071607016,0.030394506,7.0,
7_191_0,0.110239156,0.09054751,0.07604386,0.071754724,0.1687523,0.15713334,0.10380505,7.0,
7_192_0,0.11505357,0.09386853,0.07698954,0.06412024,0.21641238,0.13987656,0.08263092,7.0,
7_193_0,0.11352085,0.09293521,0.07577769,0.06456903,0.21520154,0.1454693,0.087816074,7.0,
7_194_0,0.1348786,0.12001824,0.11694883,0.1271992,0.25604692,0.2630013,0.17628992,7.0,
7_195_0,0.11672881,0.09667717,0.08144578,0.071609065,0.23894218,0.17871255,0.10663783,7.0,
7_196_0,0.10734527,0.08534925,0.068052426,0.049355026,0.22956784,0.1228774,0.059556913,7.0,
7_197_0,0.12420256,0.101721875,0.07935969,0.0673607,0.1522887,0.116866566,0.07582711,7.0,
7_198_0,0.11134023,0.091679856,0.07620178,0.06178866,0.23189035,0.13452028,0.07524785,7.0,
7_199_0,0.10033138,0.07919817,0.061746415,0.046261385,0.171193,0.08843563,0.048000008,7.0,
8_0_0,0.21319902,0.21217714,0.23708016,0.31105924,0.3760658,0.40624964,0.3653567,8.0,
8_1_0,0.21595474,0.22080721,0.25145847,0.30368286,0.38045126,0.44469732,0.3792363,8.0,
8_2_0,0.20572583,0.20879918,0.2386698,0.2931201,0.36612627,0.38518542,0.3212089,8.0,
8_3_0,0.16155687,0.15044627,0.14977103,0.18813911,0.23077448,0.25457126,0.22261192,8.0,
8_4_0,0.15652661,0.1530356,0.17380337,0.22619282,0.3404978,0.29046467,0.2774396,8.0,
8_5_0,0.17010473,0.16147704,0.17128491,0.20752011,0.26695478,0.32148188,0.2878826,8.0,
8_6_0,0.16867046,0.15746999,0.15353476,0.18503883,0.22199859,0.22375621,0.18368961,8.0,
8_7_0,0.14137602,0.12839238,0.12219622,0.14121628,0.18986927,0.20526944,0.16929516,8.0,
8_8_0,0.15799475,0.1472717,0.14805207,0.17734335,0.23577459,0.24238737,0.1879698,8.0,
8_9_0,0.17353937,0.16449639,0.16614115,0.2041083,0.2576677,0.27429667,0.22643848,8.0,
8_10_0,0.1822669,0.17664629,0.18599857,0.21153817,0.26048592,0.29568166,0.26030102,8.0,
8_11_0,0.20978373,0.21573703,0.24441995,0.2999918,0.39658242,0.34719515,0.3055807,8.0,
8_12_0,0.1696328,0.164085,0.166981,0.18390357,0.22072275,0.22659773,0.18609276,8.0,
8_13_0,0.16863191,0.16240329,0.17018948,0.19717881,0.25298443,0.2840345,0.22418606,8.0,
8_14_0,0.15691584,0.14307062,0.13449681,0.15521382,0.1847188,0.21295577,0.19200224,8.0,
8_15_0,0.18554208,0.17787024,0.18052879,0.21980695,0.27359417,0.2798859,0.23318897,8.0,
8_16_0,0.17413345,0.16491036,0.16432457,0.18152519,0.21280672,0.26474148,0.26483563,8.0,
8_17_0,0.21312597,0.2158649,0.2427826,0.29927018,0.37402415,0.44572377,0.3973529,8.0,
8_18_0,0.17617014,0.16997296,0.17650464,0.22148503,0.29271138,0.30831525,0.24082516,8.0,
8_19_0,0.15598223,0.14175005,0.13400875,0.16015871,0.19904344,0.21695085,0.18035051,8.0,
8_20_0,0.18924789,0.18671937,0.20782597,0.2481068,0.30938634,0.34099716,0.29676354,8.0,
8_21_0,0.15773536,0.14439678,0.13737652,0.16133738,0.19947697,0.21029726,0.18016315,8.0,
8_22_0,0.17861901,0.17052749,0.17544001,0.2127724,0.25586215,0.29629683,0.25019205,8.0,
8_23_0,0.17438914,0.16294251,0.1590283,0.18891999,0.22526132,0.21922168,0.19442213,8.0,
8_24_0,0.14312084,0.13688052,0.1459959,0.18666251,0.28179136,0.32853967,0.24718677,8.0,
8_25_0,0.18360601,0.17947187,0.1967727,0.23179388,0.28878304,0.31883565,0.27230635,8.0,
8_26_0,0.19966178,0.19394013,0.20160362,0.2361198,0.27948937,0.3021825,0.27383274,8.0,
8_27_0,0.19175726,0.18451929,0.19020465,0.24713069,0.3055422,0.35502943,0.2962852,8.0,
8_28_0,0.15167895,0.13903548,0.13594493,0.165553,0.2107117,0.235565,0.19853918,8.0,
8_29_0,0.16397507,0.16160661,0.18035954,0.22898841,0.31211805,0.3184988,0.26561734,8.0,
8_30_0,0.1573577,0.14422198,0.13796657,0.16597866,0.1956731,0.19428732,0.17399822,8.0,
8_31_0,0.20165284,0.1984155,0.21221611,0.24437682,0.28963712,0.3405289,0.30086648,8.0,
8_32_0,0.15816951,0.14438772,0.13607648,0.15786764,0.18086365,0.20242569,0.16942407,8.0,
8_33_0,0.17877996,0.1684238,0.16624977,0.1820628,0.21089144,0.24090657,0.2182618,8.0,
8_34_0,0.21833059,0.22067042,0.23919268,0.27665615,0.33200234,0.39081183,0.36070234,8.0,
8_35_0,0.16520365,0.15313509,0.14745702,0.16868015,0.19497947,0.19758214,0.17369789,8.0,
8_36_0,0.15775861,0.14785172,0.15034446,0.17227452,0.21936797,0.23117411,0.18018132,8.0,
8_37_0,0.1347202,0.116620645,0.10418428,0.11429561,0.14383963,0.18259056,0.17394647,8.0,
8_38_0,0.16189744,0.14987528,0.14800169,0.18572004,0.2277545,0.2429617,0.20596181,8.0,
8_39_0,0.18528716,0.17856513,0.17943443,0.21316172,0.25614718,0.2708574,0.22358274,8.0,
8_40_0,0.19015314,0.18131924,0.1781093,0.20776922,0.23681988,0.23897159,0.21085045,8.0,
8_41_0,0.20776287,0.21173254,0.2440501,0.30278838,0.3851332,0.45260188,0.38802308,8.0,
8_42_0,0.17540236,0.1684611,0.17657392,0.2073941,0.24774386,0.29309696,0.26868677,8.0,
8_43_0,0.1544804,0.15155599,0.16744089,0.21310557,0.29043785,0.3460198,0.2702676,8.0,
8_44_0,0.1726568,0.16524775,0.17296715,0.21062292,0.28144982,0.2924591,0.2248311,8.0,
8_45_0,0.24084443,0.24643192,0.27605638,0.3345543,0.3967174,0.428746,0.38211316,8.0,
8_46_0,0.15584493,0.14932756,0.15383224,0.17480733,0.25528082,0.28366548,0.24319322,8.0,
8_47_0,0.21990423,0.22195119,0.25328666,0.32512212,0.40387878,0.43800795,0.363644,8.0,
8_48_0,0.1532964,0.14533386,0.1432503,0.15544562,0.20221677,0.20924725,0.16531464,8.0,
8_49_0,0.17661391,0.16700104,0.16857713,0.18781978,0.21678585,0.24684483,0.22827232,8.0,
8_50_0,0.15824875,0.15274696,0.16951536,0.20637305,0.25507388,0.28448135,0.23201244,8.0,
8_51_0,0.19628692,0.18945262,0.19292638,0.22751501,0.26996455,0.2888095,0.2517431,8.0,
8_52_0,0.135599,0.11759351,0.10430128,0.110918626,0.13860531,0.1640811,0.1424979,8.0,
8_53_0,0.14112537,0.13471365,0.1402581,0.17841594,0.27797446,0.3248947,0.24596281,8.0,
8_54_0,0.25590372,0.26360068,0.28937906,0.3317702,0.3757069,0.43144035,0.36781165,8.0,
8_55_0,0.15071774,0.14600113,0.16068307,0.20278978,0.29820272,0.32021314,0.24710849,8.0,
8_56_0,0.20289114,0.20956269,0.24550188,0.3068465,0.37339905,0.43674913,0.4005639,8.0,
8_57_0,0.21767005,0.21814881,0.2408965,0.29014525,0.33941352,0.37025684,0.33705834,8.0,
8_58_0,0.19306937,0.18713543,0.20327659,0.23874734,0.2745995,0.30019665,0.2526275,8.0,
8_59_0,0.16711402,0.16402885,0.18172134,0.22663635,0.31461662,0.33789292,0.2647405,8.0,
8_60_0,0.24693762,0.25620082,0.29897988,0.36842826,0.43813545,0.48317727,0.43931323,8.0,
8_61_0,0.24332987,0.2576665,0.32983547,0.2862676,0.3371767,0.391861,0.32151577,8.0,
8_62_0,0.21414323,0.21638852,0.24664181,0.30975753,0.38467404,0.4161777,0.36706242,8.0,
8_63_0,0.22125606,0.2210269,0.23356496,0.26606786,0.310728,0.34934318,0.29304874,8.0,
8_64_0,0.16491526,0.15865579,0.16692199,0.19573782,0.23670219,0.29252335,0.25602627,8.0,
8_65_0,0.18323874,0.17688634,0.18223116,0.22064917,0.28291112,0.3401026,0.29431504,8.0,
8_66_0,0.18232568,0.18178217,0.20532064,0.24826801,0.30418575,0.34514415,0.29089475,8.0,
8_67_0,0.24632236,0.25790378,0.30446893,0.36455798,0.4158602,0.33484635,0.28984007,8.0,
8_68_0,0.16295327,0.15194476,0.15309995,0.18635015,0.22878665,0.24145187,0.19936912,8.0,
8_69_0,0.13222526,0.118677974,0.11285815,0.12702878,0.18419291,0.21188547,0.15950638,8.0,
8_70_0,0.21893443,0.22948912,0.2857348,0.37048483,0.30203828,0.39303908,0.32771674,8.0,
8_71_0,0.20466799,0.20168842,0.21219526,0.2504541,0.2951636,0.30359846,0.2629824,8.0,
8_72_0,0.14907321,0.13333409,0.12144785,0.14889134,0.19761553,0.20973593,0.19001012,8.0,
8_73_0,0.20359595,0.20677856,0.23173094,0.27811316,0.3404579,0.4039586,0.37036896,8.0,
8_74_0,0.2265246,0.2294252,0.2503508,0.29039362,0.3566883,0.42828956,0.3706487,8.0,
8_75_0,0.1547298,0.14414032,0.14355579,0.17081457,0.21947707,0.27930272,0.24831463,8.0,
8_76_0,0.14488006,0.13073489,0.12149364,0.13951486,0.18717203,0.20865034,0.17630625,8.0,
8_77_0,0.12845027,0.11163118,0.093689606,0.092439465,0.11935957,0.122984104,0.10350625,8.0,
8_78_0,0.19647089,0.18973804,0.19537368,0.23214124,0.26788342,0.28242108,0.2549559,8.0,
8_79_0,0.1868828,0.18076634,0.19161485,0.2406985,0.28833356,0.29372346,0.25301436,8.0,
8_80_0,0.18891668,0.18088564,0.18358625,0.21874116,0.25895372,0.28907567,0.25820664,8.0,
8_81_0,0.22478777,0.22755125,0.25699508,0.31931648,0.38267854,0.40771732,0.37036428,8.0,
8_82_0,0.21415067,0.21575254,0.2453996,0.30847,0.38427973,0.42123437,0.37147868,8.0,
8_83_0,0.15508632,0.14219336,0.13695624,0.16031218,0.18774095,0.18855397,0.1641283,8.0,
8_84_0,0.18208271,0.17064275,0.16318814,0.1990795,0.23795994,0.35042942,0.29004014,8.0,
8_85_0,0.18600151,0.18170902,0.1918467,0.22164744,0.26751533,0.2937099,0.2451182,8.0,
8_86_0,0.14006965,0.12491628,0.119283654,0.13542306,0.17671877,0.18360716,0.14486279,8.0,
8_87_0,0.24845336,0.25863737,0.28851667,0.33707663,0.41095752,0.45844334,0.40010157,8.0,
8_88_0,0.18969116,0.18642242,0.19828333,0.23302221,0.27678043,0.2563739,0.21759373,8.0,
8_89_0,0.16228516,0.15047504,0.14630578,0.1750931,0.21193469,0.2403158,0.21702124,8.0,
8_90_0,0.15338649,0.1462125,0.15157168,0.17469692,0.21029413,0.2029699,0.16434987,8.0,
8_91_0,0.1986853,0.1941031,0.20561607,0.24186812,0.28695768,0.30430758,0.27064896,8.0,
8_92_0,0.1768264,0.17375138,0.18710718,0.21773723,0.2592617,0.30229503,0.26555005,8.0,
8_93_0,0.12908563,0.110834844,0.09445025,0.10131424,0.12869832,0.12560327,0.09814804,8.0,
8_94_0,0.15269145,0.14977609,0.16649753,0.2157901,0.32976207,0.34677568,0.28877705,8.0,
8_95_0,0.20487429,0.20183341,0.21421425,0.26195008,0.31469202,0.33434477,0.29097337,8.0,
8_96_0,0.14606507,0.13293964,0.1264867,0.1522846,0.21267267,0.23311712,0.19571076,8.0,
8_97_0,0.17735495,0.16825351,0.17303294,0.2268758,0.28145605,0.30905327,0.26874045,8.0,
8_98_0,0.20721912,0.20813967,0.23879601,0.30318725,0.39111048,0.41970646,0.3580843,8.0,
8_99_0,0.16459587,0.16329166,0.18593141,0.23618531,0.3042997,0.33600375,0.26590446,8.0,
8_100_0,0.17406912,0.1656296,0.17257358,0.19866917,0.228857,0.24516672,0.22085041,8.0,
8_101_0,0.19689335,0.19382674,0.20951559,0.25442985,0.30029112,0.3160521,0.26295114,8.0,
8_102_0,0.19580929,0.19381519,0.20846023,0.24584143,0.29135966,0.32105985,0.28713274,8.0,
8_103_0,0.23634583,0.24567457,0.29290414,0.35528794,0.40032977,0.29269412,0.23334672,8.0,
8_104_0,0.13702159,0.11922942,0.10364122,0.11211895,0.13498,0.14718693,0.12650558,8.0,
8_105_0,0.234916,0.2411483,0.27731973,0.3491215,0.423541,0.4661184,0.40973675,8.0,
8_106_0,0.17207357,0.16224596,0.16009155,0.18771884,0.23312183,0.2356558,0.18683676,8.0,
8_107_0,0.18034753,0.17704272,0.19933127,0.24486436,0.32003194,0.35606718,0.27465633,8.0,
8_108_0,0.14827614,0.13635789,0.12852575,0.13843316,0.2057698,0.20844226,0.1686245,8.0,
8_109_0,0.18282777,0.17424129,0.17857176,0.2018728,0.23123205,0.26891896,0.2509771,8.0,
8_110_0,0.14904964,0.14771807,0.16626945,0.21799572,0.32251742,0.33088866,0.2597922,8.0,
8_111_0,0.15049385,0.13392405,0.11882631,0.13628398,0.1589783,0.17583424,0.14661054,8.0,
8_112_0,0.15566427,0.15313944,0.17188752,0.220778,0.3081084,0.34896064,0.26911905,8.0,
8_113_0,0.18908943,0.1895447,0.2115512,0.26642534,0.33454305,0.36407718,0.31482604,8.0,
8_114_0,0.18994167,0.18879387,0.20657642,0.24993986,0.33206877,0.38638127,0.32342583,8.0,
8_115_0,0.19559126,0.19084865,0.20068938,0.2306467,0.27295542,0.31717277,0.2607455,8.0,
8_116_0,0.20096,0.19866396,0.2117185,0.242575,0.2923213,0.33739698,0.2703706,8.0,
8_117_0,0.17139879,0.16347641,0.1697179,0.2011304,0.24504201,0.266431,0.22441514,8.0,
8_118_0,0.23434056,0.23955476,0.2677153,0.3205942,0.39394632,0.46037024,0.40623492,8.0,
8_119_0,0.17850846,0.1725196,0.17972955,0.19954008,0.23750277,0.27676374,0.22702248,8.0,
8_120_0,0.154387,0.14069845,0.13476494,0.15695083,0.19569029,0.21791749,0.19666739,8.0,
8_121_0,0.1959052,0.19282202,0.21025376,0.24887669,0.29645938,0.32887465,0.2904116,8.0,
8_122_0,0.14617372,0.14153893,0.15417807,0.198509,0.2977003,0.3320297,0.27741528,8.0,
8_123_0,0.20847368,0.20586224,0.21840681,0.27262652,0.3228971,0.33725533,0.29602402,8.0,
8_124_0,0.13906544,0.12245962,0.11057887,0.11516117,0.13440503,0.1565428,0.15241414,8.0,
8_125_0,0.1629289,0.15634139,0.16638912,0.19719918,0.30960548,0.2862485,0.2077608,8.0,
8_126_0,0.15105268,0.13965903,0.13597289,0.16038863,0.18631281,0.1770646,0.14270261,8.0,
8_127_0,0.19800231,0.19168873,0.19877762,0.24177647,0.28769812,0.30260113,0.2602213,8.0,
8_128_0,0.14219952,0.12504329,0.11169253,0.12881789,0.15616594,0.1906647,0.17055105,8.0,
8_129_0,0.25647026,0.26997134,0.32357517,0.39313444,0.40839243,0.34241292,0.28206757,8.0,
8_130_0,0.17959996,0.17197339,0.17426345,0.20685281,0.23838636,0.2378376,0.20533273,8.0,
8_131_0,0.21490325,0.21605995,0.24115469,0.28176424,0.33863893,0.3935947,0.28972167,8.0,
8_132_0,0.24425249,0.2507464,0.28268912,0.34455034,0.4105064,0.44263828,0.3971831,8.0,
8_133_0,0.16671334,0.1557689,0.1569274,0.19422431,0.24819152,0.2974266,0.26911235,8.0,
8_134_0,0.20446457,0.20111585,0.2195215,0.28347522,0.34490323,0.3738989,0.3253951,8.0,
8_135_0,0.15768231,0.1538448,0.17095341,0.21442534,0.29344133,0.33601,0.2805241,8.0,
8_136_0,0.21908255,0.21496047,0.226608,0.2693135,0.30560243,0.33075038,0.28834477,8.0,
8_137_0,0.16251051,0.15169543,0.14963181,0.1629704,0.19716145,0.22579722,0.21265207,8.0,
8_138_0,0.23844972,0.24722193,0.28716025,0.3650041,0.43415833,0.44627747,0.39931116,8.0,
8_139_0,0.21852691,0.2187348,0.23390551,0.2675171,0.3233508,0.36749905,0.332449,8.0,
8_140_0,0.18992741,0.18113148,0.18359569,0.2191366,0.2657488,0.27619618,0.23605683,8.0,
8_141_0,0.23003836,0.23203644,0.24888887,0.28641278,0.3437248,0.37131476,0.31835625,8.0,
8_142_0,0.21559446,0.21837386,0.24031235,0.28166735,0.33477005,0.40649664,0.38441965,8.0,
8_143_0,0.152015,0.13676986,0.123546824,0.13415681,0.1611053,0.17893566,0.15402614,8.0,
8_144_0,0.23631215,0.24224982,0.27987272,0.35820246,0.43850893,0.47654316,0.39904287,8.0,
8_145_0,0.13550629,0.119438596,0.10945224,0.11935272,0.14771506,0.1519425,0.14167523,8.0,
8_146_0,0.15590698,0.15323058,0.16983865,0.2223286,0.34244528,0.3423279,0.2735201,8.0,
8_147_0,0.1570412,0.14536642,0.14194529,0.16476469,0.1923131,0.18483238,0.15820462,8.0,
8_148_0,0.20049664,0.19865678,0.21140392,0.2421045,0.2936939,0.33288118,0.2715262,8.0,
8_149_0,0.15863504,0.14770336,0.14809956,0.16686486,0.19942774,0.21175498,0.18328774,8.0,
8_150_0,0.1501171,0.14109997,0.1466929,0.17289628,0.21494038,0.24887168,0.21252055,8.0,
8_151_0,0.21439958,0.21415481,0.23288739,0.26839748,0.3198087,0.3769083,0.32854825,8.0,
8_152_0,0.17128962,0.16021752,0.1650699,0.18953207,0.23946126,0.28138405,0.25423437,8.0,
8_153_0,0.116616376,0.09975381,0.084270775,0.08207606,0.13682279,0.12472718,0.09462657,8.0,
8_154_0,0.22464947,0.22960491,0.26448584,0.3299083,0.40127584,0.435479,0.39649314,8.0,
8_155_0,0.2400063,0.24630198,0.28396845,0.35796002,0.4287346,0.4716484,0.4191746,8.0,
8_156_0,0.21657096,0.21588057,0.23606591,0.28447205,0.33626613,0.366639,0.33103785,8.0,
8_157_0,0.16218436,0.15099055,0.15098128,0.17569683,0.21476626,0.23022507,0.19802758,8.0,
8_158_0,0.15668091,0.14463189,0.14228657,0.17570272,0.2123073,0.25151148,0.22455554,8.0,
8_159_0,0.16690144,0.16534774,0.18234035,0.22055106,0.29796174,0.34918,0.30316776,8.0,
8_160_0,0.15845123,0.14899316,0.15341598,0.17704259,0.23921338,0.2508917,0.21481603,8.0,
8_161_0,0.15891214,0.1483222,0.15085265,0.17295533,0.21006742,0.24139917,0.22872666,8.0,
8_162_0,0.21815938,0.21634747,0.2365325,0.29341853,0.3424564,0.3943347,0.36430758,8.0,
8_163_0,0.22685009,0.23073252,0.26039684,0.3184064,0.38744536,0.43038106,0.38851672,8.0,
8_164_0,0.17175056,0.16117288,0.16158725,0.1912573,0.2261789,0.21486075,0.18169507,8.0,
8_165_0,0.21670245,0.22033858,0.25271854,0.31321993,0.37477604,0.41341263,0.36850294,8.0,
8_166_0,0.19430487,0.19357681,0.21066958,0.24782333,0.3171704,0.3593732,0.3148362,8.0,
8_167_0,0.15167956,0.13661413,0.12883972,0.15254906,0.17961809,0.19434401,0.17351413,8.0,
8_168_0,0.23519024,0.24059677,0.26772186,0.31385583,0.37749657,0.42895338,0.3948761,8.0,
8_169_0,0.17184725,0.15997648,0.15737538,0.18663499,0.21850324,0.24523322,0.20539853,8.0,
8_170_0,0.17712301,0.16871604,0.17442037,0.21358593,0.25987226,0.27653128,0.2380203,8.0,
8_171_0,0.14238451,0.12614575,0.11287219,0.12624906,0.16427894,0.18173845,0.15658167,8.0,
8_172_0,0.1991376,0.19802772,0.2139704,0.25024602,0.30802992,0.35999024,0.3279116,8.0,
8_173_0,0.16290121,0.15348901,0.15993011,0.18811403,0.23959954,0.27244163,0.23421477,8.0,
8_174_0,0.18581825,0.18547478,0.2063021,0.23891644,0.2863301,0.24297306,0.2456143,8.0,
8_175_0,0.22019777,0.22139871,0.24746367,0.30654266,0.3574223,0.39868695,0.36016193,8.0,
8_176_0,0.1770137,0.17781588,0.20025465,0.24620043,0.32490486,0.36036146,0.30755362,8.0,
8_177_0,0.17147271,0.16436845,0.16629574,0.19227484,0.25304863,0.2956427,0.271141,8.0,
8_178_0,0.17651166,0.17892846,0.20026956,0.24309792,0.31515595,0.35108477,0.3046203,8.0,
8_179_0,0.23659676,0.23825924,0.25852484,0.30288622,0.34728804,0.39574924,0.35481954,8.0,
8_180_0,0.19379407,0.18927418,0.20275864,0.23888436,0.28230008,0.3133745,0.2781004,8.0,
8_181_0,0.21780172,0.22069103,0.25772697,0.34082085,0.41181165,0.43098682,0.38265526,8.0,
8_182_0,0.16643557,0.15408747,0.14760947,0.16977362,0.19962797,0.22728439,0.20063497,8.0,
8_183_0,0.20933807,0.21167661,0.23248404,0.2735845,0.32799062,0.36804417,0.28895646,8.0,
8_184_0,0.11801044,0.0945351,0.06679166,0.060549676,0.070932806,0.07989442,0.067590535,8.0,
8_185_0,0.16102661,0.15688299,0.17628106,0.21473816,0.29346114,0.33328176,0.28217837,8.0,
8_186_0,0.18959549,0.18500067,0.18682523,0.20936933,0.25411862,0.2524235,0.22184055,8.0,
8_187_0,0.20946044,0.20647436,0.21911944,0.258484,0.29851422,0.33379403,0.30467853,8.0,
8_188_0,0.18924427,0.1903202,0.21685202,0.26569447,0.35938188,0.40546054,0.32098034,8.0,
8_189_0,0.14875183,0.14409137,0.15636812,0.2026365,0.30248967,0.35717595,0.2940604,8.0,
8_190_0,0.18615739,0.17829646,0.18372096,0.23146084,0.28145117,0.34352908,0.28543115,8.0,
8_191_0,0.14091668,0.122963846,0.10754538,0.11864055,0.15537062,0.17186263,0.14611495,8.0,
8_192_0,0.22189647,0.22538763,0.25829992,0.31431767,0.37294382,0.40678078,0.37405345,8.0,
8_193_0,0.17093419,0.1636946,0.16724746,0.20432597,0.2620094,0.28808105,0.24608542,8.0,
8_194_0,0.20800146,0.21095207,0.24673751,0.31574473,0.41191503,0.4456299,0.38897383,8.0,
8_195_0,0.15815362,0.14738384,0.14475402,0.17458138,0.22739963,0.25132674,0.2254705,8.0,
8_196_0,0.16275811,0.15150462,0.15225707,0.18695739,0.24013002,0.27416125,0.24518876,8.0,
8_197_0,0.2056272,0.20989741,0.24841356,0.31783813,0.39936584,0.45499283,0.39884079,8.0,
8_198_0,0.17301875,0.17203432,0.18847013,0.2201451,0.31827754,0.3512377,0.2966542,8.0,
8_199_0,0.14774188,0.13388287,0.12870772,0.16478948,0.22022001,0.27550945,0.24123037,8.0,
